songName,artistName,songID,artistID,year,genres,audio
good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,20,['pop'],"[{'danceability': 0.563, 'energy': 0.664, 'key': 9, 'loudness': -5.044, 'speechiness': 0.154, 'acousticness': 0.335, 'instrumentalness': 0, 'liveness': 0.0849, 'valence': 0.688, 'tempo': 166.928}]"
Neat Neat Neat,The Damned,4ECOvnBBOpMok5H9fiyS96,6VeL8VhaMjHTPc5uovFl3h,70,"['alternative rock', 'gothic rock', 'hardcore punk', 'new wave', 'post-punk', 'pub rock', 'punk']","[{'danceability': 0.437, 'energy': 0.864, 'key': 1, 'loudness': -8.334, 'speechiness': 0.0586, 'acousticness': 0.00395, 'instrumentalness': 0, 'liveness': 0.0804, 'valence': 0.585, 'tempo': 88.445}]"
Habits,Scott Bradlee's Postmodern Jukebox,3wMJQ5qeN02ljNn3lRMVka,5HYNPEO2NNBONQkp3Mvwvc,10,"['jazz cover', 'swing']","[{'danceability': 0.548, 'energy': 0.364, 'key': 5, 'loudness': -9.465, 'speechiness': 0.0547, 'acousticness': 0.86, 'instrumentalness': 0, 'liveness': 0.385, 'valence': 0.506, 'tempo': 116.556}]"
La Pollera Amarilla,"Gladys ""La bomba tucumana""",03G43mO3a34IGIsyDd4sj5,09jut908wvFm55SqnO4DN3,90,[],"[{'danceability': 0.86, 'energy': 0.567, 'key': 0, 'loudness': -9.024, 'speechiness': 0.0816, 'acousticness': 0.488, 'instrumentalness': 0, 'liveness': 0.0428, 'valence': 0.904, 'tempo': 98.33}]"
La Flor Más Bella,Memphis La Blusera,0VXxCyvaplMuF2vK96ioSl,55j4xUfI5AATqETp8AnrRp,00,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']","[{'danceability': 0.727, 'energy': 0.709, 'key': 9, 'loudness': -6.041, 'speechiness': 0.0262, 'acousticness': 0.154, 'instrumentalness': 0, 'liveness': 0.303, 'valence': 0.828, 'tempo': 112.436}]"
La Última Lágrima,Memphis La Blusera,60O1ahhzfkNuO2lSPRCFIW,55j4xUfI5AATqETp8AnrRp,90,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']","[{'danceability': 0.433, 'energy': 0.696, 'key': 7, 'loudness': -9.305, 'speechiness': 0.12, 'acousticness': 0.702, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.501, 'tempo': 116.718}]"
Mahler: Piano Quartet in A Minor,Gustav Mahler,1PhI1qNh5IRyLsKTxsfG0u,2ANtgfhQkKpsW6EYSDqldz,90,"['classical', 'post-romantic era']","[{'danceability': 0.221, 'energy': 0.118, 'key': 2, 'loudness': -18.979, 'speechiness': 0.0461, 'acousticness': 0.978, 'instrumentalness': 0.0597, 'liveness': 0.0838, 'valence': 0.0399, 'tempo': 103.163}]"
"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres",Richard Wagner,7KrdT8Zk0WGeyNtaCwQR08,1C1x4MVkql8AiABuTw6DgE,80,"['classical', 'german opera', 'german romanticism', 'late romantic era']","[{'danceability': 0.235, 'energy': 0.365, 'key': 7, 'loudness': -13.864, 'speechiness': 0.0356, 'acousticness': 0.927, 'instrumentalness': 0.907, 'liveness': 0.17, 'valence': 0.126, 'tempo': 91.187}]"
Bonzo Goes to Bitburg,Ramones,2j3PFZXmenUxgjjBUIod7F,1co4F2pPNH8JjTutZkmgSm,80,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.41, 'energy': 0.854, 'key': 7, 'loudness': -11.665, 'speechiness': 0.0864, 'acousticness': 0.295, 'instrumentalness': 9.2e-06, 'liveness': 0.355, 'valence': 0.495, 'tempo': 174.66}]"
Poison Heart,Ramones,6yXm3xUj0fcN4dGwBAl9qM,1co4F2pPNH8JjTutZkmgSm,90,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.519, 'energy': 0.967, 'key': 1, 'loudness': -5.645, 'speechiness': 0.0371, 'acousticness': 0.00385, 'instrumentalness': 0.000344, 'liveness': 0.0966, 'valence': 0.675, 'tempo': 148.506}]"
She's a Sensation - 2002 Remaster,Ramones,1BtZZWaQSLO24CFyi5Wttf,1co4F2pPNH8JjTutZkmgSm,80,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.457, 'energy': 0.883, 'key': 4, 'loudness': -5.32, 'speechiness': 0.0397, 'acousticness': 0.0535, 'instrumentalness': 0.00133, 'liveness': 0.256, 'valence': 0.722, 'tempo': 154.229}]"
Czárdás,Vittorio Monti,0YqNhKy2qjRNHfNcbMbqEm,05ZN3Mgw6026ilsQzehDxC,10,"['italian romanticism', 'post-romantic era']","[{'danceability': 0.381, 'energy': 0.47, 'key': 2, 'loudness': -9.553, 'speechiness': 0.0517, 'acousticness': 0.688, 'instrumentalness': 0.025, 'liveness': 0.0855, 'valence': 0.304, 'tempo': 78.08}]"
At Doom's Gate,Mick Gordon,2UKgx2oba7CltHLACr3xdT,13ab1LgQZ3tQOhkDRRYB8Y,10,['electronic djent'],"[{'danceability': 0.577, 'energy': 0.647, 'key': 2, 'loudness': -7.647, 'speechiness': 0.0569, 'acousticness': 0.00165, 'instrumentalness': 0.806, 'liveness': 0.154, 'valence': 0.236, 'tempo': 160.987}]"
Rip & Tear,Mick Gordon,5soMJpcVhSrGrB4prvPL6P,13ab1LgQZ3tQOhkDRRYB8Y,10,['electronic djent'],"[{'danceability': 0.506, 'energy': 0.882, 'key': 9, 'loudness': -8.683, 'speechiness': 0.0737, 'acousticness': 0.000655, 'instrumentalness': 0.795, 'liveness': 0.174, 'valence': 0.14, 'tempo': 107.994}]"
Under My Thumb,The Rolling Stones,5lmGgOaixbwKHtpTzjJoqx,22bE4uQ6baNwSHPVcDxLCe,60,"['album rock', 'british invasion', 'classic rock', 'rock']","[{'danceability': 0.732, 'energy': 0.494, 'key': 6, 'loudness': -13.571, 'speechiness': 0.0406, 'acousticness': 0.299, 'instrumentalness': 0.205, 'liveness': 0.0919, 'valence': 0.799, 'tempo': 126.986}]"
Gimme Shelter,The Rolling Stones,6H3kDe7CGoWYBabAeVWGiD,22bE4uQ6baNwSHPVcDxLCe,60,"['album rock', 'british invasion', 'classic rock', 'rock']","[{'danceability': 0.634, 'energy': 0.63, 'key': 1, 'loudness': -8.277, 'speechiness': 0.031, 'acousticness': 0.447, 'instrumentalness': 0.039, 'liveness': 0.17, 'valence': 0.489, 'tempo': 118.628}]"
Start Me Up - Remastered 2009,The Rolling Stones,7HKez549fwJQDzx3zLjHKC,22bE4uQ6baNwSHPVcDxLCe,80,"['album rock', 'british invasion', 'classic rock', 'rock']","[{'danceability': 0.631, 'energy': 0.932, 'key': 5, 'loudness': -4.142, 'speechiness': 0.0354, 'acousticness': 0.0436, 'instrumentalness': 0.137, 'liveness': 0.0918, 'valence': 0.971, 'tempo': 122.429}]"
My Girl,The Rolling Stones,47eWF81LJRr4jW3lO1FuYJ,22bE4uQ6baNwSHPVcDxLCe,60,"['album rock', 'british invasion', 'classic rock', 'rock']","[{'danceability': 0.589, 'energy': 0.567, 'key': 8, 'loudness': -7.774, 'speechiness': 0.0342, 'acousticness': 0.679, 'instrumentalness': 0.175, 'liveness': 0.335, 'valence': 0.731, 'tempo': 110.531}]"
El Pibe de los Astilleros,Patricio Rey y sus Redonditos de Ricota,02ZtIbjdZKpvdeUNmY0LWp,6byQKddO1b34lXC2ZEjehQ,90,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']","[{'danceability': 0.618, 'energy': 0.699, 'key': 0, 'loudness': -5.696, 'speechiness': 0.0275, 'acousticness': 0.0109, 'instrumentalness': 0.00022, 'liveness': 0.26, 'valence': 0.61, 'tempo': 112.33}]"
Heroína,Sumo,7ERzS9KIggtCp9oslPzEc0,10AzTrYMPVVmpKoBP5bX9W,80,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']","[{'danceability': 0.609, 'energy': 0.495, 'key': 9, 'loudness': -10.328, 'speechiness': 0.0325, 'acousticness': 0.0422, 'instrumentalness': 0.00302, 'liveness': 0.305, 'valence': 0.272, 'tempo': 92.035}]"
Mejor No Hablar de Ciertas Cosas,Sumo,0FHpUs8anxUWl3pMXMhmXj,10AzTrYMPVVmpKoBP5bX9W,80,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']","[{'danceability': 0.413, 'energy': 0.832, 'key': 9, 'loudness': -7.331, 'speechiness': 0.117, 'acousticness': 0.000387, 'instrumentalness': 0.586, 'liveness': 0.0948, 'valence': 0.733, 'tempo': 174.569}]"
God of the Dead,Darren Korb,65pRSbXmrkdE1HzzIkeLPH,0ZMWrgLff357yxLyEU77a1,20,"['indie game soundtrack', 'video game music']","[{'danceability': 0.239, 'energy': 0.933, 'key': 5, 'loudness': -5.688, 'speechiness': 0.0833, 'acousticness': 0.000942, 'instrumentalness': 0.784, 'liveness': 0.128, 'valence': 0.175, 'tempo': 118.022}]"
Waterloo Sunset,The Kinks,4qSk2aeaE2dh5ZOP0JdaV3,1SQRv42e4PjEYfPhS0Tk9E,00,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']","[{'danceability': 0.513, 'energy': 0.683, 'key': 1, 'loudness': -7.996, 'speechiness': 0.0246, 'acousticness': 0.268, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.467, 'tempo': 107.865}]"
American Boy,Estelle,22UDw8rSfLbUsaAGTXQ4Z8,5T0MSzX9RC5NA6gAI6irSn,00,"['neo soul', 'r&b']","[{'danceability': 0.727, 'energy': 0.729, 'key': 0, 'loudness': -2.99, 'speechiness': 0.326, 'acousticness': 0.171, 'instrumentalness': 0, 'liveness': 0.07, 'valence': 0.512, 'tempo': 117.932}]"
Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,1uU7g3DNSbsu0QjSEqZtEd,20,['australian hip hop'],"[{'danceability': 0.778, 'energy': 0.695, 'key': 4, 'loudness': -6.865, 'speechiness': 0.0913, 'acousticness': 0.175, 'instrumentalness': 0, 'liveness': 0.15, 'valence': 0.472, 'tempo': 149.996}]"
No Escape,Darren Korb,5uiqrM9NLgnoAkJeqJqdlt,0ZMWrgLff357yxLyEU77a1,20,"['indie game soundtrack', 'video game music']","[{'danceability': 0.374, 'energy': 0.715, 'key': 5, 'loudness': -7.927, 'speechiness': 0.0277, 'acousticness': 0.00191, 'instrumentalness': 0.826, 'liveness': 0.105, 'valence': 0.328, 'tempo': 178.035}]"
Killing Me Softly With His Song,Roberta Flack,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,70,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'quiet storm', 'soft rock', 'soul']","[{'danceability': 0.476, 'energy': 0.381, 'key': 5, 'loudness': -10.238, 'speechiness': 0.0342, 'acousticness': 0.727, 'instrumentalness': 0, 'liveness': 0.0614, 'valence': 0.33, 'tempo': 121.948}]"
Tutti Frutti,Little Richard,2iXcvnD3d1gfLBum0cE5Eg,4xls23Ye9WR9yy3yYMpAMm,50,"['brill building pop', 'rock-and-roll', 'rockabilly', 'soul']","[{'danceability': 0.555, 'energy': 0.658, 'key': 5, 'loudness': -3.866, 'speechiness': 0.0541, 'acousticness': 0.793, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.937, 'tempo': 184.835}]"
Lovely Day,Bill Withers,0bRXwKfigvpKZUurwqAlEh,1ThoqLcyIYvZn7iWbj8fsj,70,"['funk', 'quiet storm', 'soul']","[{'danceability': 0.692, 'energy': 0.651, 'key': 9, 'loudness': -8.267, 'speechiness': 0.0324, 'acousticness': 0.292, 'instrumentalness': 0.00241, 'liveness': 0.105, 'valence': 0.706, 'tempo': 97.923}]"
Tired of Being Alone,Al Green,0lejVIOQsLqb8DJcLLqKBf,3dkbV4qihUeMsqN4vBGg93,60,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']","[{'danceability': 0.772, 'energy': 0.397, 'key': 7, 'loudness': -8.585, 'speechiness': 0.0391, 'acousticness': 0.339, 'instrumentalness': 0.00541, 'liveness': 0.0753, 'valence': 0.617, 'tempo': 97.964}]"
Goodbye,Bo Burnham,6tfPsgvkgbGHWGwq2PpzCI,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.725, 'energy': 0.308, 'key': 7, 'loudness': -9.941, 'speechiness': 0.039, 'acousticness': 0.604, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.154, 'tempo': 126.061}]"
Look Who’s Inside Again,Bo Burnham,7d8dqy6GbiUqotcTSs0jXg,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.643, 'energy': 0.331, 'key': 2, 'loudness': -9.235, 'speechiness': 0.0387, 'acousticness': 0.761, 'instrumentalness': 0, 'liveness': 0.373, 'valence': 0.648, 'tempo': 160.006}]"
Sexting,Bo Burnham,2JpoMxTbzx4xbGT81AnPQI,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.756, 'energy': 0.612, 'key': 7, 'loudness': -6.104, 'speechiness': 0.0382, 'acousticness': 0.278, 'instrumentalness': 0, 'liveness': 0.152, 'valence': 0.528, 'tempo': 119.949}]"
Comedy,Bo Burnham,2AziR5bWTpniyTm2GQNer7,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.47, 'energy': 0.565, 'key': 5, 'loudness': -8.43, 'speechiness': 0.173, 'acousticness': 0.465, 'instrumentalness': 0, 'liveness': 0.225, 'valence': 0.351, 'tempo': 180.061}]"
Content,Bo Burnham,7av3s72hOwmgzA2VE5pWDa,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.774, 'energy': 0.848, 'key': 9, 'loudness': -6.106, 'speechiness': 0.0347, 'acousticness': 0.00231, 'instrumentalness': 3.32e-06, 'liveness': 0.0953, 'valence': 0.716, 'tempo': 115.01}]"
Bezos I,Bo Burnham,0Kdj7nwaYQmvhxnqZaIQuW,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.694, 'energy': 0.948, 'key': 2, 'loudness': -5.307, 'speechiness': 0.0361, 'acousticness': 0.00936, 'instrumentalness': 1.62e-05, 'liveness': 0.139, 'valence': 0.705, 'tempo': 115.044}]"
How the World Works,Bo Burnham,3ymKC2QCBeN3hMseX2hUYm,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.831, 'energy': 0.431, 'key': 2, 'loudness': -9.653, 'speechiness': 0.521, 'acousticness': 0.74, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.495, 'tempo': 129.672}]"
Only You (And You Alone),The Platters,0S8ibKBl3tjRmYbZhGHNhG,6KWcxMWVNVIYbdOQyJtsSy,80,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']","[{'danceability': 0.419, 'energy': 0.331, 'key': 3, 'loudness': -10.497, 'speechiness': 0.0293, 'acousticness': 0.932, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.322, 'tempo': 80.647}]"
Welcome to the Internet,Bo Burnham,25AvaE23MXl06YRtQcQoJS,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.665, 'energy': 0.527, 'key': 2, 'loudness': -8.588, 'speechiness': 0.429, 'acousticness': 0.663, 'instrumentalness': 0, 'liveness': 0.306, 'valence': 0.219, 'tempo': 94.711}]"
Don't Wanna Know,Bo Burnham,7kK9h00nOXVagkOCXPcBxx,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.704, 'energy': 0.383, 'key': 0, 'loudness': -6.917, 'speechiness': 0.0381, 'acousticness': 0.179, 'instrumentalness': 0, 'liveness': 0.373, 'valence': 0.491, 'tempo': 89.956}]"
White Woman’s Instagram,Bo Burnham,3whAYGfFH2hezD9L9B2oH0,2Waw2sSbqvAwK8NwACNjVo,20,['comic'],"[{'danceability': 0.652, 'energy': 0.768, 'key': 5, 'loudness': -8.632, 'speechiness': 0.0886, 'acousticness': 0.227, 'instrumentalness': 7.37e-06, 'liveness': 0.159, 'valence': 0.588, 'tempo': 150.052}]"
Scenes from an Italian Restaurant,Billy Joel,3utq2FgD1pkmIoaWfjXWAU,6zFYqv1mOsgBRQbae3JJ9e,70,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","[{'danceability': 0.415, 'energy': 0.931, 'key': 5, 'loudness': -4.988, 'speechiness': 0.126, 'acousticness': 0.407, 'instrumentalness': 0.000501, 'liveness': 0.114, 'valence': 0.339, 'tempo': 97.953}]"
She's Right On Time,Billy Joel,7GDlWSDkEztAPHlNlQnsQD,6zFYqv1mOsgBRQbae3JJ9e,80,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","[{'danceability': 0.371, 'energy': 0.86, 'key': 9, 'loudness': -8.458, 'speechiness': 0.0614, 'acousticness': 0.0546, 'instrumentalness': 3.71e-06, 'liveness': 0.0563, 'valence': 0.29, 'tempo': 151.711}]"
You May Be Right,Billy Joel,7gMOe0gXYcELUoVugfMmHP,6zFYqv1mOsgBRQbae3JJ9e,80,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","[{'danceability': 0.567, 'energy': 0.945, 'key': 9, 'loudness': -7.243, 'speechiness': 0.0458, 'acousticness': 0.175, 'instrumentalness': 2.6e-06, 'liveness': 0.35, 'valence': 0.961, 'tempo': 150.792}]"
Flyday Chinatown by Yasuha,MesmoLate,5N6lcz1UZJVaX2gFjREz5c,5j8DJKcTv7N90cOBH5Xh1n,20,['slowed and reverb'],"[{'danceability': 0.642, 'energy': 0.603, 'key': 1, 'loudness': -12.461, 'speechiness': 0.0469, 'acousticness': 0.21, 'instrumentalness': 2.08e-05, 'liveness': 0.184, 'valence': 0.744, 'tempo': 123.34}]"
Sad,Bo Burnham,07xM26pWCDsUWV2ialwgNf,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.393, 'energy': 0.639, 'key': 0, 'loudness': -5.737, 'speechiness': 0.0619, 'acousticness': 0.711, 'instrumentalness': 0, 'liveness': 0.845, 'valence': 0.356, 'tempo': 96.619}]"
RANT,Bo Burnham,3Mk4DNBchI4vCJo14dReCn,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.738, 'energy': 0.782, 'key': 8, 'loudness': -5.599, 'speechiness': 0.481, 'acousticness': 0.694, 'instrumentalness': 0, 'liveness': 0.869, 'valence': 0.653, 'tempo': 120.022}]"
"Left Brain, Right Brain",Bo Burnham,19Atssu8qmXPrB9jnxeqZZ,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.462, 'energy': 0.704, 'key': 4, 'loudness': -6.011, 'speechiness': 0.619, 'acousticness': 0.639, 'instrumentalness': 0, 'liveness': 0.655, 'valence': 0.547, 'tempo': 169.396}]"
Repeat Stuff - Studio,Bo Burnham,3jtL9LGi9W31DWdLNtBYHf,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.409, 'energy': 0.764, 'key': 2, 'loudness': -5.499, 'speechiness': 0.163, 'acousticness': 0.07, 'instrumentalness': 0, 'liveness': 0.213, 'valence': 0.556, 'tempo': 170.089}]"
I'm Bo Yo,Bo Burnham,4sG3QE7shDNk1DKJwEAiz5,2Waw2sSbqvAwK8NwACNjVo,00,['comic'],"[{'danceability': 0.803, 'energy': 0.799, 'key': 1, 'loudness': -4.428, 'speechiness': 0.277, 'acousticness': 0.511, 'instrumentalness': 0, 'liveness': 0.0781, 'valence': 0.627, 'tempo': 104.894}]"
From God's Perspective,Bo Burnham,6ghnKwHcGX1RLPWjJYKbGd,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.338, 'energy': 0.478, 'key': 0, 'loudness': -5.895, 'speechiness': 0.0404, 'acousticness': 0.775, 'instrumentalness': 0, 'liveness': 0.737, 'valence': 0.357, 'tempo': 86.862}]"
ART IS DEAD,Bo Burnham,5KqdkuWE9AkTtoAiPpdD0E,2Waw2sSbqvAwK8NwACNjVo,10,['comic'],"[{'danceability': 0.543, 'energy': 0.623, 'key': 4, 'loudness': -6.178, 'speechiness': 0.0504, 'acousticness': 0.86, 'instrumentalness': 0, 'liveness': 0.931, 'valence': 0.663, 'tempo': 84.972}]"
Por Ahora,El Kuelgue,6wszmCHeHNQNVBnBSAyl9X,6jRUKVZllu1wtgXHbqvUmT,10,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']","[{'danceability': 0.737, 'energy': 0.715, 'key': 11, 'loudness': -7.485, 'speechiness': 0.0628, 'acousticness': 0.14, 'instrumentalness': 0, 'liveness': 0.0927, 'valence': 0.631, 'tempo': 121.917}]"
Natación,El Kuelgue,1EaPFhLP6YF3qzOmwpXhxa,6jRUKVZllu1wtgXHbqvUmT,10,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']","[{'danceability': 0.696, 'energy': 0.538, 'key': 4, 'loudness': -9.29, 'speechiness': 0.0371, 'acousticness': 0.429, 'instrumentalness': 1.17e-06, 'liveness': 0.145, 'valence': 0.244, 'tempo': 121.825}]"
En Avenidas,El Kuelgue,5GgmtaUrV9qk6aBTbcupcd,6jRUKVZllu1wtgXHbqvUmT,10,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']","[{'danceability': 0.703, 'energy': 0.623, 'key': 9, 'loudness': -6.883, 'speechiness': 0.0271, 'acousticness': 0.415, 'instrumentalness': 0, 'liveness': 0.0852, 'valence': 0.524, 'tempo': 118.123}]"
Circunvalación,El Kuelgue,3MbWaYdtpVVtpGQqWBmeMq,6jRUKVZllu1wtgXHbqvUmT,10,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']","[{'danceability': 0.604, 'energy': 0.637, 'key': 9, 'loudness': -5.725, 'speechiness': 0.0332, 'acousticness': 0.237, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.616, 'tempo': 154.889}]"
The Lonely One,Nat King Cole,2tZTYBUP9VzJZj2oHcZ5nF,7v4imS0moSyGdXyLgVTIV7,90,"['adult standards', 'lounge', 'vocal jazz']","[{'danceability': 0.423, 'energy': 0.138, 'key': 8, 'loudness': -19.365, 'speechiness': 0.0669, 'acousticness': 0.78, 'instrumentalness': 6.39e-05, 'liveness': 0.127, 'valence': 0.327, 'tempo': 165.612}]"
My Goody Two-Shoes Brother,Dr. Doofenshmirtz,1CLHTj88jRT7rI9pMvH7CS,4YfkwCJadzF61hRcKQwlaP,00,"['cartoon', ""children's music""]","[{'danceability': 0.536, 'energy': 0.833, 'key': 9, 'loudness': -4.221, 'speechiness': 0.18, 'acousticness': 0.349, 'instrumentalness': 0, 'liveness': 0.337, 'valence': 0.808, 'tempo': 119.711}]"
There's a Platypus Controlling Me,Dr. Doofenshmirtz,4DKXO4OqKOicdm7C4m1paU,4YfkwCJadzF61hRcKQwlaP,10,"['cartoon', ""children's music""]","[{'danceability': 0.857, 'energy': 0.949, 'key': 10, 'loudness': -9.159, 'speechiness': 0.306, 'acousticness': 0.0903, 'instrumentalness': 0.000131, 'liveness': 0.407, 'valence': 0.704, 'tempo': 97.085}]"
Tema No Tengo Ritmo de La Serie Phineas y Ferb,Ricardo Silva,0Y5jumz6koYhmKCZrrnbqf,2lCmsUtLSxA7esbqH1bUW7,10,['anime latino'],"[{'danceability': 0.713, 'energy': 0.787, 'key': 11, 'loudness': -13.06, 'speechiness': 0.235, 'acousticness': 0.557, 'instrumentalness': 0, 'liveness': 0.078, 'valence': 0.816, 'tempo': 95.899}]"
Brand New Best Friend,Dr. Doofenshmirtz,35dUzAKfTnBW1OXMHZla83,4YfkwCJadzF61hRcKQwlaP,10,"['cartoon', ""children's music""]","[{'danceability': 0.777, 'energy': 0.735, 'key': 2, 'loudness': -4.972, 'speechiness': 0.151, 'acousticness': 0.238, 'instrumentalness': 0, 'liveness': 0.692, 'valence': 0.939, 'tempo': 119.882}]"
"Concerto No. 2 in G minor, Op. 8, RV 315, ""L'estate"" (Summer): III. Presto",Antonio Vivaldi,1ZKPEIP43RTk02yuflqnhF,2QOIawHpSlOwXDvSqQ9YJR,00,"['baroque', 'classical', 'early music', 'italian baroque']","[{'danceability': 0.337, 'energy': 0.295, 'key': 7, 'loudness': -18.168, 'speechiness': 0.0388, 'acousticness': 0.978, 'instrumentalness': 0.889, 'liveness': 0.106, 'valence': 0.455, 'tempo': 131.2}]"
My One And Only Love,John Coltrane,3NczRHFPxRIHzuYBMseVwk,2hGh5VOeeqimQFxqXvfCUf,00,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']","[{'danceability': 0.456, 'energy': 0.106, 'key': 9, 'loudness': -16.426, 'speechiness': 0.0376, 'acousticness': 0.987, 'instrumentalness': 0.0207, 'liveness': 0.121, 'valence': 0.193, 'tempo': 123.716}]"
Stardust,John Coltrane,0eCNP9Iucw4y5YeH0VkpLC,2hGh5VOeeqimQFxqXvfCUf,00,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']","[{'danceability': 0.414, 'energy': 0.15, 'key': 1, 'loudness': -15.009, 'speechiness': 0.0353, 'acousticness': 0.946, 'instrumentalness': 0.672, 'liveness': 0.0963, 'valence': 0.225, 'tempo': 112.4}]"
Herbie's Blues,Herbie Hancock,2iJItAtbDxj4KRX3qQXVSG,2ZvrvbQNrHKwjT7qfGFFUW,00,"['contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'uk contemporary jazz']","[{'danceability': 0.481, 'energy': 0.505, 'key': 6, 'loudness': -10.682, 'speechiness': 0.0305, 'acousticness': 0.626, 'instrumentalness': 0.32, 'liveness': 0.427, 'valence': 0.585, 'tempo': 129.962}]"
Funkia,Ron Carter,1SqskptrodTat0yps72Xjg,4wnzivx3OQ3vjrySAdTdJP,70,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']","[{'danceability': 0.428, 'energy': 0.377, 'key': 7, 'loudness': -13.66, 'speechiness': 0.0319, 'acousticness': 0.775, 'instrumentalness': 0.739, 'liveness': 0.216, 'valence': 0.415, 'tempo': 165.298}]"
"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Wolfgang Amadeus Mozart,5WQ0WJJihKicN8eax9mtkX,4NJhFmfw43RLBLjQvxDuRS,80,"['classical', 'classical era']","[{'danceability': 0.274, 'energy': 0.0194, 'key': 6, 'loudness': -27.919, 'speechiness': 0.0364, 'acousticness': 0.989, 'instrumentalness': 0.923, 'liveness': 0.114, 'valence': 0.0573, 'tempo': 108.184}]"
We Made It,Otis McDonald,5A6DupXNUwB2qtdcloYaei,4Ps1M3A9ck9G3gbPjllg7T,20,[],"[{'danceability': 0.515, 'energy': 0.893, 'key': 9, 'loudness': -10.186, 'speechiness': 0.0482, 'acousticness': 0.00189, 'instrumentalness': 0.802, 'liveness': 0.123, 'valence': 0.692, 'tempo': 92.771}]"
