songName,artistName,songID,artistID,year,disc,popularity,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Funny Thing,Thundercat,1c5CllrZr45UBhWpIqM332,4frXpPxQQZwbCu3eTGnZEw,20,It Is What It Is,74,['afrofuturism'],0.586,0.893,7,-8.772,0.439,0.827,0.642,0.212,0.65,140.023
Americano,The Brian Setzer Orchestra,4RbKBuzAMn0e3dNpxH5Fql,7HQH1SJokcVMdstilKJ2S8,00,Vavoom,46,"['heartland rock', 'rockabilly', 'swing']",0.51,0.845,9,-5.073,0.0725,0.0429,0.00192,0.964,0.856,100.984
Time Alone With You (feat. Daniel Caesar),Jacob Collier,1iTiSQWPJNqthOMG8HG6gI,0QWrMNukfcVOmgEU0FEDyD,20,Djesse Vol. 3,49,['uk alternative pop'],0.567,0.429,0,-7.792,0.462,0.368,0.0,0.522,0.586,79.153
In Too Deep (feat. Kiana Ledé),Jacob Collier,3nGhp4FuIaitNYn4s7XHaX,0QWrMNukfcVOmgEU0FEDyD,20,Djesse Vol. 3,53,['uk alternative pop'],0.661,0.29,9,-14.568,0.0453,0.605,0.0096,0.0629,0.13,151.887
All I Need (with Mahalia & Ty Dolla $ign),Jacob Collier,164VgxTozx99XCinCB9ITR,0QWrMNukfcVOmgEU0FEDyD,20,Djesse Vol. 3,54,['uk alternative pop'],0.494,0.492,1,-6.46,0.311,0.407,0.0,0.133,0.887,82.991
Married Life,Michael Giacchino,7iocNjLrxPHLl8njgRlv5U,4kLvhMAuCloLxoP1aVM7Lr,00,Up (Original Motion Picture Soundtrack),64,"['orchestral soundtrack', 'soundtrack']",0.278,0.0675,0,-20.946,0.04,0.97,0.732,0.0812,0.112,82.626
The Room Where It Happens,Leslie Odom Jr.,2TK2KSrzXD6W01qjXVjNGh,3cR4rhS2hBWqI7rJEBacvN,10,Hamilton (Original Broadway Cast Recording),65,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",0.638,0.49,4,-9.382,0.426,0.271,0.0,0.664,0.511,173.552
Keep Yourself Alive - 2011 Mix,Queen,3LFcTYXWi9Z9hHfMyuwt1T,1dfeR4HaWDbWqFHLkxsg1d,10,Queen 40 Limited Edition Collector's Box Set,25,"['classic rock', 'glam rock', 'rock']",0.419,0.721,2,-9.498,0.0792,0.25,4.17e-05,0.104,0.593,134.204
Danger,Frankie Valli & The Four Seasons,4dCoPKnDIEhcakAku7XPxG,6mcrZQmgzFGRWf7C0SObou,60,Rag Doll,48,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll']",0.606,0.594,7,-7.915,0.0275,0.69,1.39e-05,0.0704,0.865,73.145
Good In Bed,Dua Lipa,3pyodt4pb554dMz8fCv7oi,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia (The Moonlight Edition),63,"['dance pop', 'pop', 'uk pop']",0.68,0.701,5,-5.001,0.0917,0.138,0.000191,0.168,0.649,94.06
Hallucinate,Dua Lipa,6pbKWWP8WwTaP5TbSq1vCA,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia (The Moonlight Edition),66,"['dance pop', 'pop', 'uk pop']",0.627,0.69,10,-5.396,0.139,0.033,0.0,0.0742,0.627,122.053
Physical,Dua Lipa,5UncbfPKpWlxsWWyhmM87l,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia (The Moonlight Edition),69,"['dance pop', 'pop', 'uk pop']",0.647,0.844,0,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.967
Cool,Dua Lipa,4Ulqu89XempybuL8ApUeqL,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia (The Moonlight Edition),63,"['dance pop', 'pop', 'uk pop']",0.469,0.785,5,-4.015,0.0664,0.133,1.55e-06,0.0931,0.79,89.719
Lovefool,Scott Bradlee's Postmodern Jukebox,1MAIJFzQFIQ2Hkm3X5YtCW,5HYNPEO2NNBONQkp3Mvwvc,10,Swipe Right For Vintage,51,"['jazz cover', 'swing']",0.424,0.355,4,-6.883,0.0358,0.802,0.0,0.27,0.37,124.657
Creep,Scott Bradlee's Postmodern Jukebox,3AOcpwgy3V2Fwg7B8PZfKl,5HYNPEO2NNBONQkp3Mvwvc,10,Emoji Antique,58,"['jazz cover', 'swing']",0.292,0.359,5,-9.043,0.0328,0.697,1.85e-05,0.108,0.228,177.334
Single Ladies (Put a Ring on It),Beyoncé,5R9a4t5t5O0IsznsrKPVro,6vWDO969PvNqNYHIOW5v0m,00,I AM...SASHA FIERCE,67,"['dance pop', 'pop', 'r&b']",0.426,0.584,1,-5.293,0.296,0.0383,0.0,0.188,0.272,193.437
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,7vFoFDWqTX0mHzLfrF1Cfy,5MouCg6ta7zAxsfMEbc1uh,10,Me 4 U,77,['dance pop'],0.782,0.685,4,-6.237,0.0309,0.166,1.18e-05,0.16,0.603,118.016
Break My Heart,Dua Lipa,017PF4Q3l4DBUiWoXk4OWT,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia,77,"['dance pop', 'pop', 'uk pop']",0.73,0.729,4,-3.434,0.0884,0.167,1.39e-06,0.349,0.467,113.011
Love Again,Dua Lipa,4rPkN1FMzQyFNP9cLUGIIB,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia,75,"['dance pop', 'pop', 'uk pop']",0.659,0.667,11,-4.668,0.0339,0.00173,2.85e-05,0.1,0.468,115.982
We're Good,Dua Lipa,1diS6nkxMQc3wwC4G1j0bh,6M2wZ9GZgrQXHCFfjv46we,20,Future Nostalgia (The Moonlight Edition),76,"['dance pop', 'pop', 'uk pop']",0.722,0.588,6,-5.932,0.0544,0.0319,0.0,0.183,0.59,134.01
good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,20,SOUR,86,['pop'],0.563,0.664,9,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928
Neat Neat Neat,The Damned,4ECOvnBBOpMok5H9fiyS96,6VeL8VhaMjHTPc5uovFl3h,70,Damned Damned Damned (30th Anniversary Expanded Edition),49,"['alternative rock', 'gothic rock', 'hardcore punk', 'new wave', 'post-punk', 'pub rock', 'punk', 'punk blues']",0.437,0.864,1,-8.334,0.0586,0.00395,0.0,0.0804,0.585,88.445
Habits,Scott Bradlee's Postmodern Jukebox,3wMJQ5qeN02ljNn3lRMVka,5HYNPEO2NNBONQkp3Mvwvc,10,Selfies on Kodachrome,58,"['jazz cover', 'swing']",0.548,0.364,5,-9.465,0.0547,0.86,0.0,0.385,0.506,116.556
La Pollera Amarilla,"Gladys ""La bomba tucumana""",03G43mO3a34IGIsyDd4sj5,09jut908wvFm55SqnO4DN3,90,La Pollera Amarilla,49,[],0.86,0.567,0,-9.024,0.0816,0.488,0.0,0.0428,0.904,98.33
La Flor Más Bella,Memphis La Blusera,0VXxCyvaplMuF2vK96ioSl,55j4xUfI5AATqETp8AnrRp,00,Cosa de Hombres,0,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",0.727,0.709,9,-6.041,0.0262,0.154,0.0,0.303,0.828,112.436
La Última Lágrima,Memphis La Blusera,60O1ahhzfkNuO2lSPRCFIW,55j4xUfI5AATqETp8AnrRp,90,El Acustico,0,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",0.433,0.696,7,-9.305,0.12,0.702,0.0,0.113,0.501,116.718
Mahler: Piano Quartet in A Minor,Gustav Mahler,1PhI1qNh5IRyLsKTxsfG0u,2ANtgfhQkKpsW6EYSDqldz,90,"Schnittke: String Quartet No. 3, Piano Quartet & Piano Quintet - Mahler: Piano Quartet",30,"['classical', 'post-romantic era']",0.221,0.118,2,-18.979,0.0461,0.978,0.0597,0.0838,0.0399,103.163
"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres",Richard Wagner,7KrdT8Zk0WGeyNtaCwQR08,1C1x4MVkql8AiABuTw6DgE,80,Wagner: Der Ring des Nibelungen (orchestral excerpts),0,"['classical', 'german opera', 'german romanticism', 'late romantic era']",0.235,0.365,7,-13.864,0.0356,0.927,0.907,0.17,0.126,91.187
Bonzo Goes to Bitburg,Ramones,2j3PFZXmenUxgjjBUIod7F,1co4F2pPNH8JjTutZkmgSm,80,Animal Boy,56,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.41,0.854,7,-11.665,0.0864,0.295,9.2e-06,0.355,0.495,174.66
Poison Heart,Ramones,6yXm3xUj0fcN4dGwBAl9qM,1co4F2pPNH8JjTutZkmgSm,90,Mondo Bizarro,59,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.519,0.967,1,-5.645,0.0371,0.00385,0.000344,0.0966,0.675,148.506
She's a Sensation - 2002 Remaster,Ramones,1BtZZWaQSLO24CFyi5Wttf,1co4F2pPNH8JjTutZkmgSm,80,Pleasant Dreams (Expanded 2005 Remaster),43,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.457,0.883,4,-5.32,0.0397,0.0535,0.00133,0.256,0.722,154.229
Czárdás,Vittorio Monti,0YqNhKy2qjRNHfNcbMbqEm,05ZN3Mgw6026ilsQzehDxC,10,Gypsic,0,"['italian romanticism', 'post-romantic era']",0.381,0.47,2,-9.553,0.0517,0.688,0.025,0.0855,0.304,78.08
At Doom's Gate,Mick Gordon,2UKgx2oba7CltHLACr3xdT,13ab1LgQZ3tQOhkDRRYB8Y,10,Doom (Original Game Soundtrack),63,['electronic djent'],0.577,0.647,2,-7.647,0.0569,0.00165,0.806,0.154,0.236,160.987
Rip & Tear,Mick Gordon,5soMJpcVhSrGrB4prvPL6P,13ab1LgQZ3tQOhkDRRYB8Y,10,Doom (Original Game Soundtrack),66,['electronic djent'],0.506,0.882,9,-8.683,0.0737,0.000655,0.795,0.174,0.14,107.994
Under My Thumb,The Rolling Stones,5lmGgOaixbwKHtpTzjJoqx,22bE4uQ6baNwSHPVcDxLCe,60,Aftermath,64,"['british invasion', 'classic rock', 'rock']",0.732,0.494,6,-13.571,0.0406,0.299,0.205,0.0919,0.799,126.986
Gimme Shelter,The Rolling Stones,6H3kDe7CGoWYBabAeVWGiD,22bE4uQ6baNwSHPVcDxLCe,60,Let It Bleed,76,"['british invasion', 'classic rock', 'rock']",0.634,0.63,1,-8.277,0.031,0.447,0.039,0.17,0.489,118.628
Start Me Up - Remastered 2009,The Rolling Stones,7HKez549fwJQDzx3zLjHKC,22bE4uQ6baNwSHPVcDxLCe,80,Tattoo You (2009 Re-Mastered),76,"['british invasion', 'classic rock', 'rock']",0.631,0.932,5,-4.142,0.0354,0.0436,0.137,0.0918,0.971,122.429
My Girl,The Rolling Stones,47eWF81LJRr4jW3lO1FuYJ,22bE4uQ6baNwSHPVcDxLCe,60,Flowers,36,"['british invasion', 'classic rock', 'rock']",0.589,0.567,8,-7.774,0.0342,0.679,0.175,0.335,0.731,110.531
El Pibe de los Astilleros,Patricio Rey y sus Redonditos de Ricota,02ZtIbjdZKpvdeUNmY0LWp,6byQKddO1b34lXC2ZEjehQ,90,La Mosca y la Sopa,60,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",0.618,0.699,0,-5.696,0.0275,0.0109,0.00022,0.26,0.61,112.33
Heroína,Sumo,7ERzS9KIggtCp9oslPzEc0,10AzTrYMPVVmpKoBP5bX9W,80,Llegando Los Monos,48,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']",0.609,0.495,9,-10.328,0.0325,0.0422,0.00302,0.305,0.272,92.035
Mejor No Hablar de Ciertas Cosas,Sumo,0FHpUs8anxUWl3pMXMhmXj,10AzTrYMPVVmpKoBP5bX9W,80,Divididos Por La Felicidad,52,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']",0.413,0.832,9,-7.331,0.117,0.000387,0.586,0.0948,0.733,174.569
God of the Dead,Darren Korb,65pRSbXmrkdE1HzzIkeLPH,0ZMWrgLff357yxLyEU77a1,20,Hades: Original Soundtrack,44,"['indie game soundtrack', 'video game music']",0.239,0.933,5,-5.688,0.0833,0.000942,0.784,0.128,0.175,118.022
Waterloo Sunset,The Kinks,4qSk2aeaE2dh5ZOP0JdaV3,1SQRv42e4PjEYfPhS0Tk9E,00,Picture Book,45,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",0.513,0.683,1,-7.996,0.0246,0.268,0.0,0.173,0.467,107.865
American Boy,Estelle,22UDw8rSfLbUsaAGTXQ4Z8,5T0MSzX9RC5NA6gAI6irSn,00,Shine,77,"['neo soul', 'r&b']",0.727,0.729,0,-2.99,0.326,0.171,0.0,0.07,0.512,117.932
Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,1uU7g3DNSbsu0QjSEqZtEd,20,Astronaut In The Ocean,78,"['australian hip hop', 'viral rap']",0.778,0.695,4,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996
No Escape,Darren Korb,5uiqrM9NLgnoAkJeqJqdlt,0ZMWrgLff357yxLyEU77a1,20,Hades: Original Soundtrack,49,"['indie game soundtrack', 'video game music']",0.374,0.715,5,-7.927,0.0277,0.00191,0.826,0.105,0.328,178.035
Killing Me Softly With His Song,Roberta Flack,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,70,Killing Me Softly,71,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'quiet storm', 'soft rock', 'soul']",0.476,0.381,5,-10.238,0.0342,0.727,0.0,0.0614,0.33,121.948
Tutti Frutti,Little Richard,2iXcvnD3d1gfLBum0cE5Eg,4xls23Ye9WR9yy3yYMpAMm,50,Here's Little Richard (Deluxe Edition),64,"['brill building pop', 'rock-and-roll', 'rockabilly', 'soul']",0.555,0.658,5,-3.866,0.0541,0.793,0.0,0.118,0.937,184.835
Lovely Day,Bill Withers,0bRXwKfigvpKZUurwqAlEh,1ThoqLcyIYvZn7iWbj8fsj,70,Menagerie,75,"['funk', 'quiet storm', 'soul']",0.692,0.651,9,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923
Tired of Being Alone,Al Green,0lejVIOQsLqb8DJcLLqKBf,3dkbV4qihUeMsqN4vBGg93,60,Gets Next To You,24,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",0.772,0.397,7,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964
Goodbye,Bo Burnham,6tfPsgvkgbGHWGwq2PpzCI,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),8,['comic'],0.725,0.308,7,-9.941,0.039,0.604,0.0,0.121,0.154,126.061
Look Who’s Inside Again,Bo Burnham,7d8dqy6GbiUqotcTSs0jXg,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),10,['comic'],0.643,0.331,2,-9.235,0.0387,0.761,0.0,0.373,0.648,160.006
Sexting,Bo Burnham,2JpoMxTbzx4xbGT81AnPQI,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),2,['comic'],0.756,0.612,7,-6.104,0.0382,0.278,0.0,0.152,0.528,119.949
Comedy,Bo Burnham,2AziR5bWTpniyTm2GQNer7,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),4,['comic'],0.47,0.565,5,-8.43,0.173,0.465,0.0,0.225,0.351,180.061
Content,Bo Burnham,7av3s72hOwmgzA2VE5pWDa,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),5,['comic'],0.774,0.848,9,-6.106,0.0347,0.00231,3.32e-06,0.0953,0.716,115.01
Bezos I,Bo Burnham,0Kdj7nwaYQmvhxnqZaIQuW,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),12,['comic'],0.694,0.948,2,-5.307,0.0361,0.00936,1.62e-05,0.139,0.705,115.044
How the World Works,Bo Burnham,3ymKC2QCBeN3hMseX2hUYm,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),4,['comic'],0.831,0.431,2,-9.653,0.521,0.74,0.0,0.173,0.495,129.672
Only You (And You Alone),The Platters,0S8ibKBl3tjRmYbZhGHNhG,6KWcxMWVNVIYbdOQyJtsSy,80,The Platters Golden Hits,65,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",0.419,0.331,3,-10.497,0.0293,0.932,0.0,0.102,0.322,80.647
Welcome to the Internet,Bo Burnham,25AvaE23MXl06YRtQcQoJS,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),11,['comic'],0.665,0.527,2,-8.588,0.429,0.663,0.0,0.306,0.219,94.711
Don't Wanna Know,Bo Burnham,7kK9h00nOXVagkOCXPcBxx,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),3,['comic'],0.704,0.383,0,-6.917,0.0381,0.179,0.0,0.373,0.491,89.956
White Woman’s Instagram,Bo Burnham,3whAYGfFH2hezD9L9B2oH0,2Waw2sSbqvAwK8NwACNjVo,20,Inside (The Songs),3,['comic'],0.652,0.768,5,-8.632,0.0886,0.227,7.37e-06,0.159,0.588,150.052
Scenes from an Italian Restaurant,Billy Joel,3utq2FgD1pkmIoaWfjXWAU,6zFYqv1mOsgBRQbae3JJ9e,70,The Stranger (Legacy Edition),60,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.415,0.931,5,-4.988,0.126,0.407,0.000501,0.114,0.339,97.953
She's Right On Time,Billy Joel,7GDlWSDkEztAPHlNlQnsQD,6zFYqv1mOsgBRQbae3JJ9e,80,The Nylon Curtain,32,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.371,0.86,9,-8.458,0.0614,0.0546,3.71e-06,0.0563,0.29,151.711
You May Be Right,Billy Joel,7gMOe0gXYcELUoVugfMmHP,6zFYqv1mOsgBRQbae3JJ9e,80,Glass Houses,63,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.567,0.945,9,-7.243,0.0458,0.175,2.6e-06,0.35,0.961,150.792
Flyday Chinatown by Yasuha,MesmoLate,5N6lcz1UZJVaX2gFjREz5c,5j8DJKcTv7N90cOBH5Xh1n,20,Flyday Chinatown by Yasuha,0,['slowed and reverb'],0.642,0.603,1,-12.461,0.0469,0.21,2.08e-05,0.184,0.744,123.34
Sad,Bo Burnham,07xM26pWCDsUWV2ialwgNf,2Waw2sSbqvAwK8NwACNjVo,10,what.,0,['comic'],0.393,0.639,0,-5.737,0.0619,0.711,0.0,0.845,0.356,96.619
RANT,Bo Burnham,3Mk4DNBchI4vCJo14dReCn,2Waw2sSbqvAwK8NwACNjVo,10,Words Words Words,0,['comic'],0.738,0.782,8,-5.599,0.481,0.694,0.0,0.869,0.653,120.022
"Left Brain, Right Brain",Bo Burnham,19Atssu8qmXPrB9jnxeqZZ,2Waw2sSbqvAwK8NwACNjVo,10,what.,0,['comic'],0.462,0.704,4,-6.011,0.619,0.639,0.0,0.655,0.547,169.396
Repeat Stuff - Studio,Bo Burnham,3jtL9LGi9W31DWdLNtBYHf,2Waw2sSbqvAwK8NwACNjVo,10,what.,0,['comic'],0.409,0.764,2,-5.499,0.163,0.07,0.0,0.213,0.556,170.089
I'm Bo Yo,Bo Burnham,4sG3QE7shDNk1DKJwEAiz5,2Waw2sSbqvAwK8NwACNjVo,00,Bo Burnham,0,['comic'],0.803,0.799,1,-4.428,0.277,0.511,0.0,0.0781,0.627,104.894
From God's Perspective,Bo Burnham,6ghnKwHcGX1RLPWjJYKbGd,2Waw2sSbqvAwK8NwACNjVo,10,what.,0,['comic'],0.338,0.478,0,-5.895,0.0404,0.775,0.0,0.737,0.357,86.862
ART IS DEAD,Bo Burnham,5KqdkuWE9AkTtoAiPpdD0E,2Waw2sSbqvAwK8NwACNjVo,10,Words Words Words,0,['comic'],0.543,0.623,4,-6.178,0.0504,0.86,0.0,0.931,0.663,84.972
Por Ahora,El Kuelgue,6wszmCHeHNQNVBnBSAyl9X,6jRUKVZllu1wtgXHbqvUmT,10,Cariño Reptil,45,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']",0.737,0.715,11,-7.485,0.0628,0.14,0.0,0.0927,0.631,121.917
Natación,El Kuelgue,1EaPFhLP6YF3qzOmwpXhxa,6jRUKVZllu1wtgXHbqvUmT,10,Natación,49,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']",0.696,0.538,4,-9.29,0.0371,0.429,1.17e-06,0.145,0.244,121.825
En Avenidas,El Kuelgue,5GgmtaUrV9qk6aBTbcupcd,6jRUKVZllu1wtgXHbqvUmT,10,Ruli,51,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']",0.703,0.623,9,-6.883,0.0271,0.415,0.0,0.0852,0.524,118.123
Circunvalación,El Kuelgue,3MbWaYdtpVVtpGQqWBmeMq,6jRUKVZllu1wtgXHbqvUmT,10,Ruli,53,"['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']",0.604,0.637,9,-5.725,0.0332,0.237,0.0,0.113,0.616,154.889
The Lonely One,Nat King Cole,2tZTYBUP9VzJZj2oHcZ5nF,7v4imS0moSyGdXyLgVTIV7,90,The Complete Capitol Recordings Of The Nat King Cole Trio,18,"['adult standards', 'vocal jazz']",0.423,0.138,8,-19.365,0.0669,0.78,6.39e-05,0.127,0.327,165.612
My Goody Two-Shoes Brother,Dr. Doofenshmirtz,1CLHTj88jRT7rI9pMvH7CS,4YfkwCJadzF61hRcKQwlaP,00,Phineas and Ferb,36,"['cartoon', ""children's music""]",0.536,0.833,9,-4.221,0.18,0.349,0.0,0.337,0.808,119.711
There's a Platypus Controlling Me,Dr. Doofenshmirtz,4DKXO4OqKOicdm7C4m1paU,4YfkwCJadzF61hRcKQwlaP,10,Phineas and Ferb: Across the 1st and 2nd Dimensions,46,"['cartoon', ""children's music""]",0.857,0.949,10,-9.159,0.306,0.0903,0.000131,0.407,0.704,97.085
Tema No Tengo Ritmo de La Serie Phineas y Ferb,Ricardo Silva,0Y5jumz6koYhmKCZrrnbqf,2lCmsUtLSxA7esbqH1bUW7,10,El Cantante Original de Las Series Mas Famosas de Comic y Anime,25,['anime latino'],0.713,0.787,11,-13.06,0.235,0.557,0.0,0.078,0.816,95.899
Brand New Best Friend,Dr. Doofenshmirtz,35dUzAKfTnBW1OXMHZla83,4YfkwCJadzF61hRcKQwlaP,10,Phineas and Ferb: Across the 1st and 2nd Dimensions,37,"['cartoon', ""children's music""]",0.777,0.735,2,-4.972,0.151,0.238,0.0,0.692,0.939,119.882
"Concerto No. 2 in G minor, Op. 8, RV 315, ""L'estate"" (Summer): III. Presto",Antonio Vivaldi,1ZKPEIP43RTk02yuflqnhF,2QOIawHpSlOwXDvSqQ9YJR,00,Vivaldi: Four Seasons,27,"['baroque', 'classical', 'early music', 'italian baroque']",0.337,0.295,7,-18.168,0.0388,0.978,0.889,0.106,0.455,131.2
My One And Only Love,John Coltrane,3NczRHFPxRIHzuYBMseVwk,2hGh5VOeeqimQFxqXvfCUf,00,Coltrane For Lovers,0,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']",0.456,0.106,9,-16.426,0.0376,0.987,0.0207,0.121,0.193,123.716
Stardust,John Coltrane,0eCNP9Iucw4y5YeH0VkpLC,2hGh5VOeeqimQFxqXvfCUf,00,The Very Best Of Jazz - John Coltrane,0,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']",0.414,0.15,1,-15.009,0.0353,0.946,0.672,0.0963,0.225,112.4
Herbie's Blues,Herbie Hancock,2iJItAtbDxj4KRX3qQXVSG,2ZvrvbQNrHKwjT7qfGFFUW,00,Jammin' With Herbie Hancock/Voyager,6,"['contemporary post-bop', 'funk', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'uk contemporary jazz']",0.481,0.505,6,-10.682,0.0305,0.626,0.32,0.427,0.585,129.962
Funkia,Ron Carter,1SqskptrodTat0yps72Xjg,4wnzivx3OQ3vjrySAdTdJP,70,Funkia,28,"['contemporary post-bop', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']",0.428,0.377,7,-13.66,0.0319,0.775,0.739,0.216,0.415,165.298
"Piano Concerto No. 23 in A Major, K. 488: II. Adagio",Wolfgang Amadeus Mozart,5WQ0WJJihKicN8eax9mtkX,4NJhFmfw43RLBLjQvxDuRS,80,Mozart: Piano Concerto No. 23 K. 488; Piano Sonata K. 333,41,"['classical', 'classical era']",0.274,0.0194,6,-27.919,0.0364,0.989,0.923,0.114,0.0573,108.184
We Made It,Otis McDonald,5A6DupXNUwB2qtdcloYaei,4Ps1M3A9ck9G3gbPjllg7T,20,We Made It,25,[],0.515,0.893,9,-10.186,0.0482,0.00189,0.802,0.123,0.692,92.771
"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",Edvard Grieg,5zhuWncJsBKrQ1HhmAKNAg,5ihY290YPGc3aY2xTyx7Gy,60,Fright Night: Music That Goes Bump in the Night,50,"['classical', 'late romantic era', 'norwegian classical']",0.442,0.216,7,-17.569,0.0555,0.926,0.944,0.144,0.574,118.779
Beethoven Virus,SJ,7fFlkS4JijAyCEm0cnp1My,2fVORTrQDo1bH17yLbGA79,10,Spatial Jaguar,48,[],0.412,0.964,9,-5.107,0.275,0.000143,0.939,0.105,0.355,162.097
Pila Pila,Intoxicados,1vIFEb7DFSXaKBytWCN8Zd,4VgvR7eu3k2T20mo6mXhXF,00,El Exilio de las Especies (Thend),46,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",0.736,0.525,2,-9.444,0.068,0.115,0.0,0.0897,0.797,122.035
Bang Bang,K'NAAN,0nt4Dhel5WGq1E0olrFupx,7pGyQZx9thVa8GxMBeXscB,00,Troubadour (Champion Edition),48,['reggae fusion'],0.623,0.901,10,-4.403,0.184,0.0779,0.0,0.0229,0.894,179.97
"VORACITY (From ""Overlord Season 3"") [Opening]",Fonzi M,6fahUg6VwrsmrMEn4d2lWN,6b7F9Fnlc9n8PvM3EEaMNB,10,"Anime Piano Music Collection in Summer, Vol. 2",0,"['anime piano', 'otacore']",0.53,0.321,4,-14.355,0.0353,0.898,0.96,0.346,0.583,201.034
Sh-Boom,The Chords,6NjYEcZLw648J3TDddkmWg,3xXSg1WJPGJuNjQV0REAzk,10,Sh-Boom (Life Could Be a Dream),57,['doo-wop'],0.669,0.466,5,-8.933,0.0528,0.79,0.0,0.122,0.895,136.54
Paradise City,Guns N' Roses,3YBZIN3rekqsKxbJc9FZko,3qm84nBOXUEQ2vnTfUTTFC,80,Appetite For Destruction,78,"['glam metal', 'hard rock', 'rock']",0.273,0.952,11,-8.762,0.0843,0.0169,0.0111,0.142,0.472,100.271
Superstition - Single Version,Stevie Wonder,1h2xVEoJORqrg71HocgqXd,7guDJrEfX3qb6FEbdPA5qi,00,The Definitive Collection,75,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",0.633,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499
Denise,Fountains Of Wayne,7Ijr2MeaWwyqXp48bSu1Cl,1pgtr4nhBQjp9oCUBPyYWh,90,Utopia Parkway,35,"['alternative rock', 'pop rock', 'power pop']",0.537,0.81,1,-4.863,0.045,0.000789,0.000773,0.0613,0.633,138.014
